ID,choice,tt1,tc1,hw1,ch1,tt2,tc2,hw2,ch2,hh_inc_abs,car_availability,half_discount_ticket,full_discount_ticket,commute,shopping,business,leisure
17159,1,18,4,15,0,20,3,15,0,10000,0,0,1,1,0,0,0
17159,0,18,3,15,0,16,4,30,1,10000,0,0,1,1,0,0,0
17159,1,13,4,15,2,16,3,15,2,10000,0,0,1,1,0,0,0
17159,0,12,4,30,2,16,3,60,2,10000,0,0,1,1,0,0,0
17159,0,11,5,15,1,15,3,30,2,10000,0,0,1,1,0,0,0
17169,1,23,9,15,2,31,8,15,1,50000,0,1,0,0,0,0,1
17169,1,17,8,60,2,24,6,60,0,50000,0,1,0,0,0,0,1
17169,1,26,7,60,0,18,9,15,0,50000,0,1,0,0,0,0,1
17169,1,28,7,15,2,35,6,15,1,50000,0,1,0,0,0,0,1
17169,1,23,8,60,2,31,6,30,0,50000,0,1,0,0,0,0,1
17169,0,19,8,30,1,26,6,15,1,50000,0,1,0,0,0,0,1
17169,1,23,8,15,1,28,7,30,0,50000,0,1,0,0,0,0,1
17169,1,31,6,30,2,25,8,30,0,50000,0,1,0,0,0,0,1
17169,0,21,7,15,1,28,6,60,1,50000,0,1,0,0,0,0,1
17177,0,92,29,30,1,131,24,15,0,70000,0,0,1,0,0,1,0
17177,1,120,27,30,1,84,30,60,2,70000,0,0,1,0,0,1,0
17177,1,148,21,15,2,104,28,15,0,70000,0,0,1,0,0,1,0
17177,1,103,26,30,1,77,31,30,0,70000,0,0,1,0,0,1,0
17177,0,108,27,15,0,92,37,30,1,70000,0,0,1,0,0,1,0
17177,1,103,24,15,2,87,28,15,2,70000,0,0,1,0,0,1,0
17177,1,103,21,30,2,92,24,30,1,70000,0,0,1,0,0,1,0
17177,1,103,24,60,1,92,32,15,0,70000,0,0,1,0,0,1,0
17177,1,97,34,15,2,108,26,15,1,70000,0,0,1,0,0,1,0
17187,0,274,41,30,1,233,45,30,0,50000,0,1,0,0,0,0,1
17187,1,190,41,15,2,142,47,60,0,50000,0,1,0,0,0,0,1
17187,1,161,49,15,2,190,41,30,0,50000,0,1,0,0,0,0,1
17187,1,243,49,60,2,206,54,60,1,50000,0,1,0,0,0,0,1
17187,1,200,52,60,0,160,59,30,0,50000,0,1,0,0,0,0,1
17187,1,170,45,60,1,200,39,15,1,50000,0,1,0,0,0,0,1
17187,0,200,39,15,0,140,46,60,0,50000,0,1,0,0,0,0,1
17187,1,200,45,30,1,140,50,60,0,50000,0,1,0,0,0,0,1
17187,0,274,41,60,0,192,47,30,2,50000,0,1,0,0,0,0,1
17190,0,12,2,15,1,9,3,15,2,10000,0,0,1,1,0,0,0
17190,0,9,1,60,0,6,2,60,2,10000,0,0,1,1,0,0,0
17190,1,10,1,60,0,7,2,15,0,10000,0,0,1,1,0,0,0
17190,0,13,1,15,1,10,2,15,2,10000,0,0,1,1,0,0,0
17190,1,9,2,60,2,12,1,30,0,10000,0,0,1,1,0,0,0
17190,0,10,1,15,1,7,2,30,1,10000,0,0,1,1,0,0,0
17190,1,8,2,15,1,11,1,30,0,10000,0,0,1,1,0,0,0
17190,1,9,2,30,0,12,1,30,2,10000,0,0,1,1,0,0,0
17190,0,8,2,15,1,11,1,60,1,10000,0,0,1,1,0,0,0
17230,1,82,25,60,1,57,29,15,1,30000,0,1,0,0,0,0,1
17230,0,92,28,15,0,69,36,60,1,30000,0,1,0,0,0,0,1
17230,1,61,27,60,2,67,24,30,0,30000,0,1,0,0,0,0,1
17230,1,75,24,60,0,63,31,15,0,30000,0,1,0,0,0,0,1
17230,1,73,28,15,0,82,25,15,0,30000,0,1,0,0,0,0,1
17230,1,67,28,30,1,75,25,15,0,30000,0,1,0,0,0,0,1
17230,0,67,25,15,2,54,30,15,2,30000,0,1,0,0,0,0,1
17230,0,51,31,30,2,67,28,60,2,30000,0,1,0,0,0,0,1
17230,1,64,32,30,2,45,41,15,1,30000,0,1,0,0,0,0,1
17443,1,94,20,60,2,71,22,15,1,10000,0,0,1,0,0,0,1
17443,0,89,22,60,1,71,29,60,1,10000,0,0,1,0,0,0,1
17443,0,89,20,60,0,67,22,30,2,10000,0,0,1,0,0,0,1
17443,0,94,22,30,0,71,29,15,1,10000,0,0,1,0,0,0,1
17443,0,66,24,15,1,94,22,30,2,10000,0,0,1,0,0,0,1
17443,1,73,35,30,2,104,26,15,2,10000,0,0,1,0,0,0,1
17443,0,78,25,60,0,104,22,15,2,10000,0,0,1,0,0,0,1
17443,1,129,26,30,0,97,30,15,1,10000,0,0,1,0,0,0,1
17443,1,89,20,15,1,62,23,30,1,10000,0,0,1,0,0,0,1
17525,0,18,2,15,1,25,1,60,1,112500,1,0,0,1,0,0,0
17525,1,21,3,60,1,29,2,15,0,112500,1,0,0,1,0,0,0
17525,0,21,1,30,0,19,2,60,2,112500,1,0,0,1,0,0,0
17525,0,20,2,15,0,23,1,60,0,112500,1,0,0,1,0,0,0
17525,0,25,1,15,0,23,2,15,0,112500,1,0,0,1,0,0,0
17525,1,21,2,30,1,23,1,15,0,112500,1,0,0,1,0,0,0
17525,1,21,1,15,2,17,2,15,2,112500,1,0,0,1,0,0,0
17525,0,16,3,30,2,21,2,60,2,112500,1,0,0,1,0,0,0
17525,1,20,2,30,2,14,3,15,1,112500,1,0,0,1,0,0,0
17600,0,98,40,15,1,73,46,15,2,50000,0,1,0,0,0,0,1
17600,0,77,31,60,0,54,41,60,2,50000,0,1,0,0,0,0,1
17600,1,81,38,60,0,57,44,15,0,50000,0,1,0,0,0,0,1
17600,0,88,33,15,2,110,30,15,1,50000,0,1,0,0,0,0,1
17600,0,98,30,30,0,73,40,60,2,50000,0,1,0,0,0,0,1
17600,1,61,41,30,1,81,31,15,1,50000,0,1,0,0,0,0,1
17600,1,71,40,15,1,89,35,30,0,50000,0,1,0,0,0,0,1
17600,0,78,39,30,0,98,30,30,2,50000,0,1,0,0,0,0,1
17600,1,89,30,60,1,67,36,15,1,50000,0,1,0,0,0,0,1
17609,0,57,23,30,1,82,19,15,0,70000,1,1,0,0,0,0,1
17609,0,75,22,30,1,52,24,60,2,70000,1,1,0,0,0,0,1
17609,1,92,17,15,2,65,22,15,0,70000,1,1,0,0,0,0,1
17609,0,48,26,30,0,64,21,30,1,70000,1,1,0,0,0,0,1
17609,1,57,30,30,1,67,22,15,0,70000,1,1,0,0,0,0,1
17609,0,64,19,15,2,54,22,15,2,70000,1,1,0,0,0,0,1
17609,1,64,17,30,2,58,19,30,1,70000,1,1,0,0,0,0,1
17609,0,58,26,15,0,64,19,60,1,70000,1,1,0,0,0,0,1
17609,0,67,21,15,1,61,28,15,2,70000,1,1,0,0,0,0,1
17645,1,48,6,30,1,41,7,30,0,90000,1,0,1,0,0,0,1
17645,1,25,7,60,0,33,6,15,2,90000,1,0,1,0,0,0,1
17645,1,28,7,15,2,33,6,30,0,90000,1,0,1,0,0,0,1
17645,0,36,8,60,1,43,7,60,2,90000,1,0,1,0,0,0,1
17645,1,35,7,60,0,28,9,30,0,90000,1,0,1,0,0,0,1
17645,1,35,6,15,1,30,7,60,1,90000,1,0,1,0,0,0,1
17645,1,35,6,15,0,25,7,60,0,90000,1,0,1,0,0,0,1
17645,1,25,8,60,0,35,7,30,1,90000,1,0,1,0,0,0,1
17645,1,48,6,60,0,34,7,30,2,90000,1,0,1,0,0,0,1
17655,1,62,37,15,2,83,32,15,1,137500,0,1,0,0,0,0,1
17655,1,45,33,60,2,65,26,60,0,137500,0,1,0,0,0,0,1
17655,0,48,36,15,0,68,31,60,0,137500,0,1,0,0,0,0,1
17655,0,94,24,15,1,75,27,15,2,137500,0,1,0,0,0,0,1
17655,1,62,33,60,2,83,24,30,0,137500,0,1,0,0,0,0,1
17655,0,51,33,30,1,68,26,15,1,137500,0,1,0,0,0,0,1
17655,1,60,33,15,1,76,28,30,0,137500,0,1,0,0,0,0,1
17655,0,66,32,30,0,83,24,30,2,137500,0,1,0,0,0,0,1
17655,0,57,29,15,1,76,24,60,1,137500,0,1,0,0,0,0,1
17669,0,2,2,15,1,3,1,60,2,70000,0,1,0,0,0,0,1
17669,1,2,2,60,1,3,1,60,1,70000,0,1,0,0,0,0,1
17669,1,2,2,30,2,3,1,60,0,70000,0,1,0,0,0,0,1
17669,1,2,2,15,1,3,1,30,0,70000,0,1,0,0,0,0,1
17669,1,3,1,30,2,2,2,15,1,70000,0,1,0,0,0,0,1
17669,1,2,2,30,2,3,1,15,2,70000,0,1,0,0,0,0,1
17669,1,3,1,15,2,2,2,60,0,70000,0,1,0,0,0,0,1
17669,0,4,1,30,0,3,2,15,1,70000,0,1,0,0,0,0,1
17669,0,3,1,15,1,2,2,30,1,70000,0,1,0,0,0,0,1
17710,1,35,13,15,2,46,11,15,1,50000,0,0,1,1,0,0,0
17710,0,36,9,60,0,25,11,60,2,50000,0,0,1,1,0,0,0
17710,1,38,10,60,0,27,12,15,0,50000,0,0,1,1,0,0,0
17710,0,52,8,15,1,42,9,15,2,50000,0,0,1,1,0,0,0
17710,1,35,11,60,2,46,8,30,0,50000,0,0,1,1,0,0,0
17710,0,38,9,15,1,29,11,30,1,50000,0,0,1,1,0,0,0
17710,1,42,10,30,0,34,11,15,1,50000,0,0,1,1,0,0,0
17710,1,46,8,30,2,37,11,30,0,50000,0,0,1,1,0,0,0
17710,0,32,10,15,1,42,8,60,1,50000,0,0,1,1,0,0,0
17717,1,82,14,60,1,57,16,15,1,50000,1,0,1,0,0,0,1
17717,0,92,16,15,0,69,21,60,1,50000,1,0,1,0,0,0,1
17717,1,61,16,60,2,67,14,30,0,50000,1,0,1,0,0,0,1
17717,0,75,14,60,0,63,18,15,0,50000,1,0,1,0,0,0,1
17717,0,82,14,15,0,73,16,15,0,50000,1,0,1,0,0,0,1
17717,0,75,14,15,0,67,16,30,1,50000,1,0,1,0,0,0,1
17717,1,54,17,15,2,67,14,15,2,50000,1,0,1,0,0,0,1
17717,0,51,17,30,2,67,16,60,2,50000,1,0,1,0,0,0,1
17717,0,64,18,30,2,45,24,15,1,50000,1,0,1,0,0,0,1
17727,0,57,16,15,1,82,14,60,1,10000,1,0,0,0,0,0,1
17727,1,92,16,15,0,69,21,60,1,10000,1,0,0,0,0,0,1
17727,0,67,14,30,0,61,16,60,2,10000,1,0,0,0,0,0,1
17727,0,63,18,15,0,75,14,60,0,10000,1,0,0,0,0,0,1
17727,0,73,16,15,0,82,14,15,0,10000,1,0,0,0,0,0,1
17727,1,67,16,30,1,75,14,15,0,10000,1,0,0,0,0,0,1
17727,1,67,14,15,2,54,17,15,2,10000,1,0,0,0,0,0,1
17727,0,51,17,30,2,67,16,60,2,10000,1,0,0,0,0,0,1
17727,0,45,24,15,1,64,18,30,2,10000,1,0,0,0,0,0,1
17739,0,205,59,15,0,143,71,30,1,90000,0,0,1,0,0,0,1
17739,1,131,74,60,2,187,67,30,1,90000,0,0,1,0,0,0,1
17739,1,231,50,15,2,162,68,15,0,90000,0,0,1,0,0,0,1
17739,0,120,77,30,0,160,64,30,1,90000,0,0,1,0,0,0,1
17739,0,169,67,15,0,144,91,30,1,90000,0,0,1,0,0,0,1
17739,0,160,59,15,2,136,68,15,2,90000,0,0,1,0,0,0,1
17739,1,160,50,30,2,144,58,30,1,90000,0,0,1,0,0,0,1
17739,0,160,59,60,1,144,79,15,0,90000,0,0,1,0,0,0,1
17739,1,152,84,15,2,169,64,15,1,90000,0,0,1,0,0,0,1
17779,0,41,21,15,1,55,19,60,2,70000,1,0,1,0,0,0,1
17779,0,52,20,60,1,42,27,60,1,70000,1,0,1,0,0,0,1
17779,0,52,19,60,0,39,21,30,2,70000,1,0,1,0,0,0,1
17779,1,41,27,15,1,55,20,30,0,70000,1,0,1,0,0,0,1
17779,1,55,20,30,2,39,22,15,1,70000,1,0,1,0,0,0,1
17779,0,61,24,15,2,43,32,30,2,70000,1,0,1,0,0,0,1
17779,1,61,20,15,2,46,23,60,0,70000,1,0,1,0,0,0,1
17779,0,75,24,30,0,57,28,15,1,70000,1,0,1,0,0,0,1
17779,1,37,22,30,1,52,19,15,1,70000,1,0,1,0,0,0,1
17788,1,91,27,15,2,122,24,15,1,50000,0,0,1,0,0,0,1
17788,1,67,24,60,2,95,19,60,0,50000,0,0,1,0,0,0,1
17788,0,70,26,15,0,101,23,60,0,50000,0,0,1,0,0,0,1
17788,1,110,20,15,2,138,18,15,1,50000,0,0,1,0,0,0,1
17788,1,91,24,60,2,122,18,30,0,50000,0,0,1,0,0,0,1
17788,1,76,24,30,1,101,19,15,1,50000,0,0,1,0,0,0,1
17788,0,89,24,15,1,111,21,30,0,50000,0,0,1,0,0,0,1
17788,1,122,18,30,2,98,23,30,0,50000,0,0,1,0,0,0,1
17788,0,83,21,15,1,111,18,60,1,50000,0,0,1,0,0,0,1
17834,0,40,5,30,0,47,4,30,1,50000,0,1,0,1,0,0,0
17834,0,24,5,60,0,32,4,15,2,50000,0,1,0,1,0,0,0
17834,0,32,4,30,0,28,5,15,2,50000,0,1,0,1,0,0,0
17834,1,41,5,60,2,35,6,60,1,50000,0,1,0,1,0,0,0
17834,1,34,5,60,0,27,6,30,0,50000,0,1,0,1,0,0,0
17834,0,34,4,15,1,29,5,60,1,50000,0,1,0,1,0,0,0
17834,1,24,5,60,0,34,4,15,0,50000,0,1,0,1,0,0,0
17834,0,24,5,60,0,34,4,30,1,50000,0,1,0,1,0,0,0
17834,1,33,5,30,2,47,4,60,0,50000,0,1,0,1,0,0,0
17876,1,55,30,30,1,78,25,15,0,90000,1,1,0,0,0,0,1
17876,0,71,29,30,1,50,32,60,2,90000,1,1,0,0,0,0,1
17876,0,62,29,15,0,88,22,15,2,90000,1,1,0,0,0,0,1
17876,1,61,28,30,1,46,33,30,0,90000,1,1,0,0,0,0,1
17876,0,65,29,15,0,55,39,30,1,90000,1,1,0,0,0,0,1
17876,1,61,25,15,2,52,29,15,2,90000,1,1,0,0,0,0,1
17876,1,61,22,30,2,55,25,30,1,90000,1,1,0,0,0,0,1
17876,0,55,34,15,0,61,25,60,1,90000,1,1,0,0,0,0,1
17876,1,58,36,15,2,65,28,15,1,90000,1,1,0,0,0,0,1
17906,1,14,5,60,2,11,6,15,1,70000,0,0,1,0,1,0,0
17906,1,11,7,60,1,14,5,60,1,70000,0,0,1,0,1,0,0
17906,1,10,6,30,2,14,5,60,0,70000,0,0,1,0,1,0,0
17906,0,14,5,30,0,11,7,15,1,70000,0,0,1,0,1,0,0
17906,0,10,6,15,1,14,5,30,2,70000,0,0,1,0,1,0,0
17906,1,11,8,30,2,16,6,15,2,70000,0,0,1,0,1,0,0
17906,0,12,6,60,0,16,5,15,2,70000,0,0,1,0,1,0,0
17906,1,15,7,15,1,20,6,30,0,70000,0,0,1,0,1,0,0
17906,0,9,6,30,1,14,5,15,1,70000,0,0,1,0,1,0,0
17926,0,46,9,15,2,61,8,15,1,30000,0,0,1,0,0,0,1
17926,0,48,6,60,0,33,8,60,2,30000,0,0,1,0,0,0,1
17926,1,50,7,60,0,35,9,15,0,30000,0,0,1,0,0,0,1
17926,0,69,6,15,1,55,7,15,2,30000,0,0,1,0,0,0,1
17926,1,46,8,60,2,61,6,30,0,30000,0,0,1,0,0,0,1
17926,0,50,6,15,1,38,8,30,1,30000,0,0,1,0,0,0,1
17926,0,45,8,15,1,56,7,30,0,30000,0,0,1,0,0,0,1
17926,0,49,8,30,0,61,6,30,2,30000,0,0,1,0,0,0,1
17926,1,56,6,60,1,42,7,15,1,30000,0,0,1,0,0,0,1
17937,0,64,22,15,1,91,19,60,1,50000,1,1,0,0,0,0,1
17937,1,103,22,15,0,77,28,60,1,50000,1,1,0,0,0,0,1
17937,1,68,21,60,2,75,18,30,0,50000,1,1,0,0,0,0,1
17937,1,83,18,60,0,71,24,15,0,50000,1,1,0,0,0,0,1
17937,1,91,19,15,0,82,21,15,0,50000,1,1,0,0,0,0,1
17937,1,75,21,30,1,83,19,15,0,50000,1,1,0,0,0,0,1
17937,1,60,23,15,2,75,19,15,2,50000,1,1,0,0,0,0,1
17937,1,75,22,60,2,56,24,30,2,50000,1,1,0,0,0,0,1
17937,1,50,32,15,1,71,25,30,2,50000,1,1,0,0,0,0,1
17971,0,151,75,15,0,105,90,30,1,90000,1,1,0,0,0,0,1
17971,1,96,95,60,2,138,86,30,1,90000,1,1,0,0,0,0,1
17971,0,119,87,15,0,170,65,15,2,90000,1,1,0,0,0,0,1
17971,0,88,99,30,0,118,83,30,1,90000,1,1,0,0,0,0,1
17971,0,124,86,15,0,106,116,30,1,90000,1,1,0,0,0,0,1
17971,1,100,87,15,2,118,75,15,2,90000,1,1,0,0,0,0,1
17971,1,118,65,30,2,106,74,30,1,90000,1,1,0,0,0,0,1
17971,0,106,102,15,0,118,75,60,1,90000,1,1,0,0,0,0,1
17971,1,112,107,15,2,124,83,15,1,90000,1,1,0,0,0,0,1
17975,1,82,28,60,2,61,31,15,1,50000,0,1,0,0,0,0,1
17975,1,62,40,60,1,77,30,60,1,50000,0,1,0,0,0,0,1
17975,0,77,28,60,0,58,31,30,2,50000,0,1,0,0,0,0,1
17975,1,82,30,30,0,61,40,15,1,50000,0,1,0,0,0,0,1
17975,1,82,30,30,2,57,33,15,1,50000,0,1,0,0,0,0,1
17975,1,63,49,30,2,90,36,15,2,50000,0,1,0,0,0,0,1
17975,0,68,34,60,0,90,30,15,2,50000,0,1,0,0,0,0,1
17975,1,112,36,30,0,84,42,15,1,50000,0,1,0,0,0,0,1
17975,1,77,28,15,1,54,33,30,1,50000,0,1,0,0,0,0,1
18040,1,9,1,60,2,6,2,15,1,167500,0,1,0,0,0,0,1
18040,0,8,1,60,1,6,2,60,1,167500,0,1,0,0,0,0,1
18040,0,8,1,60,0,6,2,30,2,167500,0,1,0,0,0,0,1
18040,0,9,1,30,0,6,2,15,1,167500,0,1,0,0,0,0,1
18040,1,9,1,30,2,6,2,15,1,167500,0,1,0,0,0,0,1
18040,0,9,1,15,2,7,2,30,2,167500,0,1,0,0,0,0,1
18040,1,7,2,60,0,9,1,15,2,167500,0,1,0,0,0,0,1
18040,0,12,1,30,0,9,2,15,1,167500,0,1,0,0,0,0,1
18040,1,6,2,30,1,8,1,15,1,167500,0,1,0,0,0,0,1
18219,0,33,11,15,0,23,13,30,1,112500,1,0,1,1,0,0,0
18219,1,21,14,60,2,30,13,30,1,112500,1,0,1,1,0,0,0
18219,0,38,9,15,2,26,13,15,0,112500,1,0,1,1,0,0,0
18219,0,26,12,30,1,20,14,30,0,112500,1,0,1,1,0,0,0
18219,0,28,13,15,0,23,17,30,1,112500,1,0,1,1,0,0,0
18219,0,26,11,15,2,22,13,15,2,112500,1,0,1,1,0,0,0
18219,0,26,9,30,2,23,11,30,1,112500,1,0,1,1,0,0,0
18219,1,23,15,15,0,26,11,60,1,112500,1,0,1,1,0,0,0
18219,0,28,12,15,1,25,16,15,2,112500,1,0,1,1,0,0,0
18251,1,33,6,60,1,23,7,15,1,112500,0,1,0,1,0,0,0
18251,0,38,7,15,0,28,9,60,1,112500,0,1,0,1,0,0,0
18251,0,28,6,30,0,25,7,60,2,112500,0,1,0,1,0,0,0
18251,0,26,8,15,0,30,6,60,0,112500,0,1,0,1,0,0,0
18251,0,33,6,15,0,30,7,15,0,112500,0,1,0,1,0,0,0
18251,1,27,7,30,1,30,6,15,0,112500,0,1,0,1,0,0,0
18251,0,22,8,15,2,28,6,15,2,112500,0,1,0,1,0,0,0
18251,1,28,7,60,2,21,8,30,2,112500,0,1,0,1,0,0,0
18251,0,18,10,15,1,26,8,30,2,112500,0,1,0,1,0,0,0
18255,1,31,5,60,2,24,6,15,1,70000,0,0,1,0,0,0,1
18255,0,24,6,60,1,30,5,60,1,70000,0,0,1,0,0,0,1
18255,1,22,6,30,2,30,5,60,0,70000,0,0,1,0,0,0,1
18255,1,24,6,15,1,31,5,30,0,70000,0,0,1,0,0,0,1
18255,0,22,6,15,1,31,5,30,2,70000,0,0,1,0,0,0,1
18255,1,24,8,30,2,35,6,15,2,70000,0,0,1,0,0,0,1
18255,1,35,5,15,2,26,6,60,0,70000,0,0,1,0,0,0,1
18255,0,32,7,15,1,43,6,30,0,70000,0,0,1,0,0,0,1
18255,1,21,6,30,1,30,5,15,1,70000,0,0,1,0,0,0,1
18272,1,71,22,15,1,53,25,15,2,90000,1,1,0,0,0,0,1
18272,0,39,22,60,2,56,17,60,0,90000,1,1,0,0,0,0,1
18272,1,59,21,60,0,41,24,15,0,90000,1,1,0,0,0,0,1
18272,1,81,16,15,1,64,18,15,2,90000,1,1,0,0,0,0,1
18272,0,53,22,60,2,71,16,30,0,90000,1,1,0,0,0,0,1
18272,1,59,17,15,1,44,22,30,1,90000,1,1,0,0,0,0,1
18272,0,52,22,15,1,65,19,30,0,90000,1,1,0,0,0,0,1
18272,1,71,16,30,2,57,21,30,0,90000,1,1,0,0,0,0,1
18272,0,49,19,15,1,65,16,60,1,90000,1,1,0,0,0,0,1
18509,1,22,4,60,1,15,5,15,1,90000,0,0,1,0,1,0,0
18509,0,25,4,15,0,19,5,60,1,90000,0,0,1,0,1,0,0
18509,0,18,3,30,0,16,4,60,2,90000,0,0,1,0,1,0,0
18509,0,17,4,15,0,20,3,60,0,90000,0,0,1,0,1,0,0
18509,0,22,4,15,0,20,5,15,0,90000,0,0,1,0,1,0,0
18509,1,18,5,30,1,20,4,15,0,90000,0,0,1,0,1,0,0
18509,1,14,5,15,2,18,4,15,2,90000,0,0,1,0,1,0,0
18509,1,18,4,60,2,14,5,30,2,90000,0,0,1,0,1,0,0
18509,0,12,6,15,1,17,5,30,2,90000,0,0,1,0,1,0,0
18557,0,69,28,15,0,48,33,30,1,50000,0,1,0,0,0,0,1
18557,1,44,35,60,2,63,32,30,1,50000,0,1,0,0,0,0,1
18557,1,78,24,15,2,55,32,15,0,50000,0,1,0,0,0,0,1
18557,0,41,37,30,0,54,30,30,1,50000,0,1,0,0,0,0,1
18557,0,57,32,15,0,48,43,30,1,50000,0,1,0,0,0,0,1
18557,1,46,32,15,2,54,28,15,2,50000,0,1,0,0,0,0,1
18557,1,54,24,30,2,49,27,30,1,50000,0,1,0,0,0,0,1
18557,0,49,38,15,0,54,28,60,1,50000,0,1,0,0,0,0,1
18557,1,51,40,15,2,57,30,15,1,50000,0,1,0,0,0,0,1
18614,0,94,22,30,0,110,20,30,1,112500,0,0,1,0,0,0,1
18614,0,57,23,60,0,77,20,15,2,112500,0,0,1,0,0,0,1
18614,0,77,20,30,0,65,24,15,2,112500,0,0,1,0,0,0,1
18614,0,83,26,60,1,98,24,60,2,112500,0,0,1,0,0,0,1
18614,0,81,25,60,0,65,29,30,0,112500,0,0,1,0,0,0,1
18614,0,81,19,15,1,69,21,60,1,112500,0,0,1,0,0,0,1
18614,0,81,19,15,0,57,22,60,0,112500,0,0,1,0,0,0,1
18614,1,81,22,30,1,57,24,60,0,112500,0,0,1,0,0,0,1
18614,0,77,23,30,2,110,20,60,0,112500,0,0,1,0,0,0,1
18650,0,137,11,15,1,103,13,15,2,90000,1,1,0,0,0,0,1
18650,1,75,11,60,2,107,9,60,0,90000,1,1,0,0,0,0,1
18650,0,79,12,15,0,113,11,60,0,90000,1,1,0,0,0,0,1
18650,1,155,8,15,1,124,9,15,2,90000,1,1,0,0,0,0,1
18650,0,137,8,30,0,103,11,60,2,90000,1,1,0,0,0,0,1
18650,0,113,9,15,1,85,11,30,1,90000,1,1,0,0,0,0,1
18650,0,100,11,15,1,125,10,30,0,90000,1,1,0,0,0,0,1
18650,0,109,11,30,0,137,8,30,2,90000,1,1,0,0,0,0,1
18650,1,125,8,60,1,94,10,15,1,90000,1,1,0,0,0,0,1
18674,0,76,40,15,1,109,35,60,1,30000,1,1,0,0,0,0,1
18674,0,93,50,60,1,123,38,15,0,30000,1,1,0,0,0,0,1
18674,0,90,33,30,0,81,38,60,2,30000,1,1,0,0,0,0,1
18674,0,85,43,15,0,100,33,60,0,30000,1,1,0,0,0,0,1
18674,1,98,38,15,0,109,35,15,0,30000,1,1,0,0,0,0,1
18674,0,100,35,15,0,90,38,30,1,30000,1,1,0,0,0,0,1
18674,0,72,42,15,2,90,35,15,2,30000,1,1,0,0,0,0,1
18674,0,68,42,30,2,90,38,60,2,30000,1,1,0,0,0,0,1
18674,1,86,44,30,2,60,57,15,1,30000,1,1,0,0,0,0,1
18697,0,59,21,30,1,84,17,15,0,70000,0,1,0,0,0,0,1
18697,0,77,20,30,1,54,22,60,2,70000,0,1,0,0,0,0,1
18697,1,95,15,15,2,66,20,15,0,70000,0,1,0,0,0,0,1
18697,0,49,23,30,0,66,19,30,1,70000,0,1,0,0,0,0,1
18697,0,69,20,15,0,59,27,30,1,70000,0,1,0,0,0,0,1
18697,1,66,17,15,2,56,20,15,2,70000,0,1,0,0,0,0,1
18697,1,66,15,30,2,59,17,30,1,70000,0,1,0,0,0,0,1
18697,1,66,17,60,1,59,23,15,0,70000,0,1,0,0,0,0,1
18697,1,62,25,15,2,69,19,15,1,70000,0,1,0,0,0,0,1
18762,0,31,7,15,1,45,6,60,1,70000,0,1,0,1,0,0,0
18762,0,51,7,15,0,38,9,60,1,70000,0,1,0,1,0,0,0
18762,1,33,7,60,2,37,6,30,0,70000,0,1,0,1,0,0,0
18762,1,41,6,60,0,35,7,15,0,70000,0,1,0,1,0,0,0
18762,0,45,6,15,0,40,7,15,0,70000,0,1,0,1,0,0,0
18762,1,37,7,30,1,41,6,15,0,70000,0,1,0,1,0,0,0
18762,1,30,7,15,2,37,6,15,2,70000,0,1,0,1,0,0,0
18762,1,37,7,60,2,28,8,30,2,70000,0,1,0,1,0,0,0
18762,0,25,10,15,1,35,8,30,2,70000,0,1,0,1,0,0,0
18778,1,20,8,30,1,29,6,15,0,112500,1,1,0,1,0,0,0
18778,0,26,7,30,1,18,8,60,2,112500,1,1,0,1,0,0,0
18778,1,33,5,15,2,23,7,15,0,112500,1,1,0,1,0,0,0
18778,0,17,8,30,0,23,7,30,1,112500,1,1,0,1,0,0,0
18778,0,24,7,15,0,20,10,30,1,112500,1,1,0,1,0,0,0
18778,1,23,6,15,2,19,7,15,2,112500,1,1,0,1,0,0,0
18778,1,23,5,30,2,20,6,30,1,112500,1,1,0,1,0,0,0
18778,1,23,6,60,1,20,9,15,0,112500,1,1,0,1,0,0,0
18778,0,24,7,15,1,21,9,15,2,112500,1,1,0,1,0,0,0
18785,0,53,15,30,1,76,12,15,0,90000,0,0,1,0,0,0,1
18785,0,49,16,60,2,69,14,30,1,90000,0,0,1,0,0,0,1
18785,1,86,11,15,2,60,14,15,0,90000,0,0,1,0,0,0,1
18785,1,59,14,30,1,45,16,30,0,90000,0,0,1,0,0,0,1
18785,1,53,19,30,1,63,14,15,0,90000,0,0,1,0,0,0,1
18785,0,59,12,15,2,50,14,15,2,90000,0,0,1,0,0,0,1
18785,1,59,11,30,2,53,12,30,1,90000,0,0,1,0,0,0,1
18785,1,59,12,60,1,53,17,15,0,90000,0,0,1,0,0,0,1
18785,1,56,18,15,2,63,14,15,1,90000,0,0,1,0,0,0,1
18790,0,35,5,15,1,47,4,60,2,167500,1,1,0,1,0,0,0
18790,0,35,6,60,1,44,4,60,1,167500,1,1,0,1,0,0,0
18790,0,44,4,60,0,33,5,30,2,167500,1,1,0,1,0,0,0
18790,1,35,6,15,1,47,4,30,0,167500,1,1,0,1,0,0,0
18790,1,47,4,30,2,33,5,15,1,167500,1,1,0,1,0,0,0
18790,1,51,5,15,2,36,7,30,2,167500,1,1,0,1,0,0,0
18790,0,39,5,60,0,51,4,15,2,167500,1,1,0,1,0,0,0
18790,1,64,5,30,0,48,6,15,1,167500,1,1,0,1,0,0,0
18790,1,44,4,15,1,31,5,30,1,167500,1,1,0,1,0,0,0
18805,0,42,8,30,0,49,7,30,1,70000,1,0,1,1,0,0,0
